Gene_1_ENSG|Gene_2_ENSG|DB_or_Algorithm|Supporting_PMID(s)
ENSG00000122733|ENSG00000123349|(HuRI)|32296183
ENSG00000122733|ENSG00000178726|(HuRI)|32296183
ENSG00000122733|ENSG00000178935|(HuRI)|32296183
ENSG00000122783|ENSG00000128585|(HuRI)|32296183
ENSG00000122783|ENSG00000182150|(HuRI)|32296183
ENSG00000122824|ENSG00000160207|(HuRI)|32296183
ENSG00000122824|ENSG00000162924|(HuRI)|32296183
ENSG00000122824|ENSG00000171206|(HuRI)|32296183
ENSG00000122824|ENSG00000196923|(HuRI)|32296183
ENSG00000122859|ENSG00000140262|(HuRI)|32296183
ENSG00000122859|ENSG00000196628|(HuRI)|32296183
ENSG00000122862|ENSG00000135018|(HuRI)|32296183
ENSG00000122862|ENSG00000188021|(HuRI)|32296183
ENSG00000122862|ENSG00000197860|(HuRI)|32296183
ENSG00000122877|ENSG00000187778|(HuRI)|32296183
ENSG00000122952|ENSG00000125864|(HuRI)|32296183
ENSG00000122952|ENSG00000138750|(HuRI)|32296183
ENSG00000122952|ENSG00000151379|(HuRI)|32296183
ENSG00000122952|ENSG00000170454|(HuRI)|32296183
ENSG00000122952|ENSG00000171847|(HuRI)|32296183
ENSG00000122952|ENSG00000204536|(HuRI)|32296183
ENSG00000122958|ENSG00000158691|(HuRI)|32296183
ENSG00000122958|ENSG00000185787|(HuRI)|32296183
ENSG00000123064|ENSG00000160908|(HuRI)|32296183
ENSG00000123064|ENSG00000161202|(HuRI)|32296183
ENSG00000123080|ENSG00000135446|(HuRI)|32296183
ENSG00000123080|ENSG00000144579|(HuRI)|32296183
ENSG00000123080|ENSG00000168710|(HuRI)|32296183
ENSG00000123080|ENSG00000196155|(HuRI)|32296183
ENSG00000123091|ENSG00000131508|(HuRI)|32296183
ENSG00000123091|ENSG00000172053|(HuRI)|32296183
ENSG00000123094|ENSG00000128596|(HuRI)|32296183
ENSG00000123094|ENSG00000143514|(HuRI)|32296183
ENSG00000123094|ENSG00000173868|(HuRI)|32296183
ENSG00000123094|ENSG00000181472|(HuRI)|32296183
ENSG00000123106|ENSG00000135362|(HuRI)|32296183
ENSG00000123119|ENSG00000123119|(HuRI)|32296183
ENSG00000123119|ENSG00000139117|(HuRI)|32296183
ENSG00000123119|ENSG00000156983|(HuRI)|32296183
ENSG00000123119|ENSG00000157827|(HuRI)|32296183
ENSG00000123119|ENSG00000162946|(HuRI)|32296183
ENSG00000123119|ENSG00000171703|(HuRI)|32296183
ENSG00000123119|ENSG00000176896|(HuRI)|32296183
ENSG00000123119|ENSG00000177556|(HuRI)|32296183
ENSG00000123119|ENSG00000178773|(HuRI)|32296183
ENSG00000123119|ENSG00000185787|(HuRI)|32296183
ENSG00000123119|ENSG00000196353|(HuRI)|32296183
ENSG00000123119|ENSG00000205899|(HuRI)|32296183
ENSG00000123124|ENSG00000166949|(HuRI)|32296183
ENSG00000123124|ENSG00000197070|(HuRI)|32296183
ENSG00000123136|ENSG00000123136|(HuRI)|32296183
ENSG00000123136|ENSG00000160679|(HuRI)|32296183
ENSG00000123136|ENSG00000198563|(HuRI)|32296183
ENSG00000123143|ENSG00000126337|(HuRI)|32296183
ENSG00000123143|ENSG00000127054|(HuRI)|32296183
ENSG00000123143|ENSG00000127191|(HuRI)|32296183
ENSG00000123143|ENSG00000127328|(HuRI)|32296183
ENSG00000123143|ENSG00000127399|(HuRI)|32296183
ENSG00000123143|ENSG00000127914|(HuRI)|32296183
ENSG00000123143|ENSG00000128596|(HuRI)|32296183
ENSG00000123143|ENSG00000130307|(HuRI)|32296183
ENSG00000123143|ENSG00000131737|(HuRI)|32296183
ENSG00000123143|ENSG00000132938|(HuRI)|32296183
ENSG00000123143|ENSG00000135604|(HuRI)|32296183
ENSG00000123143|ENSG00000135951|(HuRI)|32296183
ENSG00000123143|ENSG00000140743|(HuRI)|32296183
ENSG00000123143|ENSG00000143382|(HuRI)|32296183
ENSG00000123143|ENSG00000150477|(HuRI)|32296183
ENSG00000123143|ENSG00000151338|(HuRI)|32296183
ENSG00000123143|ENSG00000152240|(HuRI)|32296183
ENSG00000123143|ENSG00000159377|(HuRI)|32296183
ENSG00000123143|ENSG00000160207|(HuRI)|32296183
ENSG00000123143|ENSG00000162946|(HuRI)|32296183
ENSG00000123143|ENSG00000163006|(HuRI)|32296183
ENSG00000123143|ENSG00000166037|(HuRI)|32296183
ENSG00000123143|ENSG00000167110|(HuRI)|32296183
ENSG00000123143|ENSG00000167131|(HuRI)|32296183
ENSG00000123143|ENSG00000167565|(HuRI)|32296183
ENSG00000123143|ENSG00000170788|(HuRI)|32296183
ENSG00000123143|ENSG00000171345|(HuRI)|32296183
ENSG00000123143|ENSG00000173805|(HuRI)|32296183
ENSG00000123143|ENSG00000175390|(HuRI)|32296183
ENSG00000123143|ENSG00000176903|(HuRI)|32296183
ENSG00000123143|ENSG00000179455|(HuRI)|32296183
ENSG00000123143|ENSG00000185420|(HuRI)|32296183
ENSG00000123143|ENSG00000186832|(HuRI)|32296183
ENSG00000123143|ENSG00000197079|(HuRI)|32296183
ENSG00000123143|ENSG00000197191|(HuRI)|32296183
ENSG00000123143|ENSG00000197978|(HuRI)|32296183
ENSG00000123143|ENSG00000204713|(HuRI)|32296183
ENSG00000123143|ENSG00000214447|(HuRI)|32296183
ENSG00000123143|ENSG00000217442|(HuRI)|32296183
ENSG00000123154|ENSG00000124019|(HuRI)|32296183
ENSG00000123154|ENSG00000131791|(HuRI)|32296183
ENSG00000123154|ENSG00000137218|(HuRI)|32296183
ENSG00000123154|ENSG00000154359|(HuRI)|32296183
ENSG00000123154|ENSG00000159921|(HuRI)|32296183
ENSG00000123154|ENSG00000164438|(HuRI)|32296183
ENSG00000123154|ENSG00000188747|(HuRI)|32296183
ENSG00000123159|ENSG00000169499|(HuRI)|32296183
ENSG00000123171|ENSG00000135525|(HuRI)|32296183
ENSG00000123171|ENSG00000147378|(HuRI)|32296183
ENSG00000123171|ENSG00000161921|(HuRI)|32296183
ENSG00000123171|ENSG00000163217|(HuRI)|32296183
ENSG00000123171|ENSG00000169221|(HuRI)|32296183
ENSG00000123171|ENSG00000177674|(HuRI)|32296183
ENSG00000123171|ENSG00000178307|(HuRI)|32296183
ENSG00000123171|ENSG00000232810|(HuRI)|32296183
ENSG00000123171|ENSG00000242220|(HuRI)|32296183
ENSG00000123178|ENSG00000143442|(HuRI)|32296183
ENSG00000123178|ENSG00000156795|(HuRI)|32296183
ENSG00000123178|ENSG00000164438|(HuRI)|32296183
ENSG00000123178|ENSG00000172482|(HuRI)|32296183
ENSG00000123178|ENSG00000240583|(HuRI)|32296183
ENSG00000123219|ENSG00000130347|(HuRI)|32296183
ENSG00000123219|ENSG00000142655|(HuRI)|32296183
ENSG00000123219|ENSG00000153044|(HuRI)|32296183
ENSG00000123240|ENSG00000123240|(HuRI)|32296183
ENSG00000123240|ENSG00000130818|(HuRI)|32296183
ENSG00000123240|ENSG00000137575|(HuRI)|32296183
ENSG00000123240|ENSG00000145901|(HuRI)|32296183
ENSG00000123240|ENSG00000160207|(HuRI)|32296183
ENSG00000123240|ENSG00000164022|(HuRI)|32296183
ENSG00000123240|ENSG00000183283|(HuRI)|32296183
ENSG00000123240|ENSG00000186272|(HuRI)|32296183
ENSG00000123240|ENSG00000244462|(HuRI)|32296183
ENSG00000123240|ENSG00000244607|(HuRI)|32296183
ENSG00000123240|ENSG00000277462|(HuRI)|32296183
ENSG00000123297|ENSG00000141013|(HuRI)|32296183
ENSG00000123297|ENSG00000145920|(HuRI)|32296183
ENSG00000123297|ENSG00000179071|(HuRI)|32296183
ENSG00000123297|ENSG00000188581|(HuRI)|32296183
ENSG00000123297|ENSG00000197978|(HuRI)|32296183
ENSG00000123307|ENSG00000127445|(HuRI)|32296183
ENSG00000123307|ENSG00000196628|(HuRI)|32296183
ENSG00000123329|ENSG00000124562|(HuRI)|32296183
ENSG00000123329|ENSG00000143156|(HuRI)|32296183
ENSG00000123329|ENSG00000159289|(HuRI)|32296183
ENSG00000123329|ENSG00000166925|(HuRI)|32296183
ENSG00000123329|ENSG00000197191|(HuRI)|32296183
ENSG00000123329|ENSG00000197978|(HuRI)|32296183
ENSG00000123329|ENSG00000204316|(HuRI)|32296183
ENSG00000123329|ENSG00000215271|(HuRI)|32296183
ENSG00000123349|ENSG00000124216|(HuRI)|32296183
ENSG00000123349|ENSG00000124237|(HuRI)|32296183
ENSG00000123349|ENSG00000125170|(HuRI)|32296183
ENSG00000123349|ENSG00000125835|(HuRI)|32296183
ENSG00000123349|ENSG00000125898|(HuRI)|32296183
ENSG00000123349|ENSG00000131467|(HuRI)|32296183
ENSG00000123349|ENSG00000131791|(HuRI)|32296183
ENSG00000123349|ENSG00000132702|(HuRI)|32296183
ENSG00000123349|ENSG00000134107|(HuRI)|32296183
ENSG00000123349|ENSG00000135111|(HuRI)|32296183
ENSG00000123349|ENSG00000136451|(HuRI)|32296183
ENSG00000123349|ENSG00000137098|(HuRI)|32296183
ENSG00000123349|ENSG00000137310|(HuRI)|32296183
ENSG00000123349|ENSG00000137575|(HuRI)|32296183
ENSG00000123349|ENSG00000137764|(HuRI)|32296183
ENSG00000123349|ENSG00000138443|(HuRI)|32296183
ENSG00000123349|ENSG00000138867|(HuRI)|32296183
ENSG00000123349|ENSG00000139737|(HuRI)|32296183
ENSG00000123349|ENSG00000143256|(HuRI)|32296183
ENSG00000123349|ENSG00000143442|(HuRI)|32296183
ENSG00000123349|ENSG00000144401|(HuRI)|32296183
ENSG00000123349|ENSG00000144488|(HuRI)|32296183
ENSG00000123349|ENSG00000147223|(HuRI)|32296183
ENSG00000123349|ENSG00000152804|(HuRI)|32296183
ENSG00000123349|ENSG00000153790|(HuRI)|32296183
ENSG00000123349|ENSG00000155875|(HuRI)|32296183
ENSG00000123349|ENSG00000155959|(HuRI)|32296183
ENSG00000123349|ENSG00000156795|(HuRI)|32296183
ENSG00000123349|ENSG00000158423|(HuRI)|32296183
ENSG00000123349|ENSG00000159377|(HuRI)|32296183
ENSG00000123349|ENSG00000159387|(HuRI)|32296183
ENSG00000123349|ENSG00000160753|(HuRI)|32296183
ENSG00000123349|ENSG00000161405|(HuRI)|32296183
ENSG00000123349|ENSG00000161813|(HuRI)|32296183
ENSG00000123349|ENSG00000161981|(HuRI)|32296183
ENSG00000123349|ENSG00000161992|(HuRI)|32296183
ENSG00000123349|ENSG00000162148|(HuRI)|32296183
ENSG00000123349|ENSG00000162227|(HuRI)|32296183
ENSG00000123349|ENSG00000162585|(HuRI)|32296183
ENSG00000123349|ENSG00000163156|(HuRI)|32296183
ENSG00000123349|ENSG00000163848|(HuRI)|32296183
ENSG00000123349|ENSG00000164093|(HuRI)|32296183
ENSG00000123349|ENSG00000164123|(HuRI)|32296183
ENSG00000123349|ENSG00000164512|(HuRI)|32296183
ENSG00000123349|ENSG00000165630|(HuRI)|32296183
ENSG00000123349|ENSG00000165643|(HuRI)|32296183
ENSG00000123349|ENSG00000167106|(HuRI)|32296183
ENSG00000123349|ENSG00000168237|(HuRI)|32296183
ENSG00000123349|ENSG00000170561|(HuRI)|32296183
ENSG00000123349|ENSG00000170689|(HuRI)|32296183
ENSG00000123349|ENSG00000171847|(HuRI)|32296183
ENSG00000123349|ENSG00000172349|(HuRI)|32296183
ENSG00000123349|ENSG00000173065|(HuRI)|32296183
ENSG00000123349|ENSG00000175946|(HuRI)|32296183
ENSG00000123349|ENSG00000176473|(HuRI)|32296183
ENSG00000123349|ENSG00000177791|(HuRI)|32296183
ENSG00000123349|ENSG00000178403|(HuRI)|32296183
ENSG00000123349|ENSG00000188732|(HuRI)|32296183
ENSG00000123349|ENSG00000188747|(HuRI)|32296183
ENSG00000123349|ENSG00000188803|(HuRI)|32296183
ENSG00000123349|ENSG00000196388|(HuRI)|32296183
ENSG00000123349|ENSG00000198807|(HuRI)|32296183
ENSG00000123349|ENSG00000203942|(HuRI)|32296183
ENSG00000123349|ENSG00000204264|(HuRI)|32296183
ENSG00000123349|ENSG00000204344|(HuRI)|32296183
ENSG00000123349|ENSG00000204438|(HuRI)|32296183
ENSG00000123349|ENSG00000205078|(HuRI)|32296183
ENSG00000123349|ENSG00000222047|(HuRI)|32296183
ENSG00000123349|ENSG00000242259|(HuRI)|32296183
ENSG00000123349|ENSG00000278845|(HuRI)|32296183
ENSG00000123353|ENSG00000124098|(HuRI)|32296183
ENSG00000123353|ENSG00000141699|(HuRI)|32296183
ENSG00000123353|ENSG00000147155|(HuRI)|32296183
ENSG00000123353|ENSG00000157542|(HuRI)|32296183
ENSG00000123353|ENSG00000157613|(HuRI)|32296183
ENSG00000123353|ENSG00000158869|(HuRI)|32296183
ENSG00000123353|ENSG00000166257|(HuRI)|32296183
ENSG00000123353|ENSG00000169446|(HuRI)|32296183
ENSG00000123353|ENSG00000179363|(HuRI)|32296183
ENSG00000123353|ENSG00000180089|(HuRI)|32296183
ENSG00000123353|ENSG00000189077|(HuRI)|32296183
ENSG00000123353|ENSG00000213593|(HuRI)|32296183
ENSG00000123388|ENSG00000125733|(HuRI)|32296183
ENSG00000123388|ENSG00000129084|(HuRI)|32296183
ENSG00000123395|ENSG00000175224|(HuRI)|32296183
ENSG00000123411|ENSG00000141551|(HuRI)|32296183
ENSG00000123411|ENSG00000142961|(HuRI)|32296183
ENSG00000123411|ENSG00000171703|(HuRI)|32296183
ENSG00000123411|ENSG00000187778|(HuRI)|32296183
ENSG00000123411|ENSG00000198420|(HuRI)|32296183
ENSG00000123415|ENSG00000123415|(HuRI)|32296183
ENSG00000123415|ENSG00000130487|(HuRI)|32296183
ENSG00000123415|ENSG00000131791|(HuRI)|32296183
ENSG00000123415|ENSG00000132522|(HuRI)|32296183
ENSG00000123415|ENSG00000135363|(HuRI)|32296183
ENSG00000123415|ENSG00000137098|(HuRI)|32296183
ENSG00000123415|ENSG00000148737|(HuRI)|32296183
ENSG00000123415|ENSG00000151650|(HuRI)|32296183
ENSG00000123415|ENSG00000152977|(HuRI)|32296183
ENSG00000123415|ENSG00000153060|(HuRI)|32296183
ENSG00000123415|ENSG00000157110|(HuRI)|32296183
ENSG00000123415|ENSG00000161992|(HuRI)|32296183
ENSG00000123415|ENSG00000162517|(HuRI)|32296183
ENSG00000123415|ENSG00000167889|(HuRI)|32296183
ENSG00000123415|ENSG00000168237|(HuRI)|32296183
ENSG00000123415|ENSG00000169813|(HuRI)|32296183
ENSG00000123415|ENSG00000175325|(HuRI)|32296183
ENSG00000123415|ENSG00000182816|(HuRI)|32296183
ENSG00000123415|ENSG00000183640|(HuRI)|32296183
ENSG00000123415|ENSG00000186930|(HuRI)|32296183
ENSG00000123415|ENSG00000186970|(HuRI)|32296183
ENSG00000123415|ENSG00000188747|(HuRI)|32296183
ENSG00000123415|ENSG00000196388|(HuRI)|32296183
ENSG00000123415|ENSG00000197191|(HuRI)|32296183
ENSG00000123415|ENSG00000197683|(HuRI)|32296183
ENSG00000123415|ENSG00000205352|(HuRI)|32296183
ENSG00000123415|ENSG00000222047|(HuRI)|32296183
ENSG00000123427|ENSG00000152977|(HuRI)|32296183
ENSG00000123427|ENSG00000174099|(HuRI)|32296183
ENSG00000123427|ENSG00000178038|(HuRI)|32296183
ENSG00000123454|ENSG00000264343|(HuRI)|32296183
ENSG00000123454|ENSG00000271383|(HuRI)|32296183
ENSG00000123496|ENSG00000205808|(HuRI)|32296183
ENSG00000123500|ENSG00000135018|(HuRI)|32296183
ENSG00000123500|ENSG00000136305|(HuRI)|32296183
ENSG00000123500|ENSG00000163032|(HuRI)|32296183
ENSG00000123500|ENSG00000172530|(HuRI)|32296183
ENSG00000123500|ENSG00000188021|(HuRI)|32296183
ENSG00000123500|ENSG00000197860|(HuRI)|32296183
ENSG00000123505|ENSG00000123505|(HuRI)|32296183
ENSG00000123505|ENSG00000176946|(HuRI)|32296183
ENSG00000123545|ENSG00000178057|(HuRI)|32296183
ENSG00000123560|ENSG00000124103|(HuRI)|32296183
ENSG00000123560|ENSG00000125991|(HuRI)|32296183
ENSG00000123560|ENSG00000126251|(HuRI)|32296183
ENSG00000123560|ENSG00000126262|(HuRI)|32296183
ENSG00000123560|ENSG00000131080|(HuRI)|32296183
ENSG00000123560|ENSG00000132704|(HuRI)|32296183
ENSG00000123560|ENSG00000133678|(HuRI)|32296183
ENSG00000123560|ENSG00000134049|(HuRI)|32296183
ENSG00000123560|ENSG00000134291|(HuRI)|32296183
ENSG00000123560|ENSG00000134545|(HuRI)|32296183
ENSG00000123560|ENSG00000135185|(HuRI)|32296183
ENSG00000123560|ENSG00000135636|(HuRI)|32296183
ENSG00000123560|ENSG00000137210|(HuRI)|32296183
ENSG00000123560|ENSG00000137824|(HuRI)|32296183
ENSG00000123560|ENSG00000142089|(HuRI)|32296183
ENSG00000123560|ENSG00000143198|(HuRI)|32296183
ENSG00000123560|ENSG00000143595|(HuRI)|32296183
ENSG00000123560|ENSG00000145283|(HuRI)|32296183
ENSG00000123560|ENSG00000147100|(HuRI)|32296183
ENSG00000123560|ENSG00000149516|(HuRI)|32296183
ENSG00000123560|ENSG00000151715|(HuRI)|32296183
ENSG00000123560|ENSG00000156097|(HuRI)|32296183
ENSG00000123560|ENSG00000157168|(HuRI)|32296183
ENSG00000123560|ENSG00000157303|(HuRI)|32296183
ENSG00000123560|ENSG00000157613|(HuRI)|32296183
ENSG00000123560|ENSG00000164530|(HuRI)|32296183
ENSG00000123560|ENSG00000164620|(HuRI)|32296183
ENSG00000123560|ENSG00000165376|(HuRI)|32296183
ENSG00000123560|ENSG00000165685|(HuRI)|32296183
ENSG00000123560|ENSG00000168958|(HuRI)|32296183
ENSG00000123560|ENSG00000169379|(HuRI)|32296183
ENSG00000123560|ENSG00000170417|(HuRI)|32296183
ENSG00000123560|ENSG00000171135|(HuRI)|32296183
ENSG00000123560|ENSG00000171217|(HuRI)|32296183
ENSG00000123560|ENSG00000172568|(HuRI)|32296183
ENSG00000123560|ENSG00000175782|(HuRI)|32296183
ENSG00000123560|ENSG00000178927|(HuRI)|32296183
ENSG00000123560|ENSG00000179363|(HuRI)|32296183
ENSG00000123560|ENSG00000179820|(HuRI)|32296183
ENSG00000123560|ENSG00000182557|(HuRI)|32296183
ENSG00000123560|ENSG00000182885|(HuRI)|32296183
ENSG00000123560|ENSG00000183166|(HuRI)|32296183
ENSG00000123560|ENSG00000184012|(HuRI)|32296183
ENSG00000123560|ENSG00000184502|(HuRI)|32296183
ENSG00000123560|ENSG00000185499|(HuRI)|32296183
ENSG00000123560|ENSG00000185808|(HuRI)|32296183
ENSG00000123560|ENSG00000197753|(HuRI)|32296183
ENSG00000123560|ENSG00000213921|(HuRI)|32296183
ENSG00000123560|ENSG00000215712|(HuRI)|32296183
ENSG00000123560|ENSG00000215790|(HuRI)|32296183
ENSG00000123560|ENSG00000225697|(HuRI)|32296183
ENSG00000123560|ENSG00000256235|(HuRI)|32296183
ENSG00000123560|ENSG00000267228|(HuRI)|32296183
ENSG00000123562|ENSG00000134504|(HuRI)|32296183
ENSG00000123562|ENSG00000138180|(HuRI)|32296183
ENSG00000123562|ENSG00000145358|(HuRI)|32296183
ENSG00000123562|ENSG00000146063|(HuRI)|32296183
ENSG00000123562|ENSG00000147421|(HuRI)|32296183
ENSG00000123562|ENSG00000162924|(HuRI)|32296183
ENSG00000123562|ENSG00000162946|(HuRI)|32296183
ENSG00000123562|ENSG00000166886|(HuRI)|32296183
ENSG00000123562|ENSG00000171448|(HuRI)|32296183
ENSG00000123562|ENSG00000178988|(HuRI)|32296183
ENSG00000123562|ENSG00000179010|(HuRI)|32296183
ENSG00000123562|ENSG00000180035|(HuRI)|32296183
ENSG00000123562|ENSG00000184515|(HuRI)|32296183
ENSG00000123562|ENSG00000185666|(HuRI)|32296183
ENSG00000123562|ENSG00000198945|(HuRI)|32296183
ENSG00000123562|ENSG00000211460|(HuRI)|32296183
ENSG00000123562|ENSG00000214050|(HuRI)|32296183
ENSG00000123562|ENSG00000215271|(HuRI)|32296183
ENSG00000123562|ENSG00000262814|(HuRI)|32296183
ENSG00000123569|ENSG00000231989|(HuRI)|32296183
ENSG00000123575|ENSG00000196363|(HuRI)|32296183
ENSG00000123609|ENSG00000123609|(HuRI)|32296183
ENSG00000123609|ENSG00000136155|(HuRI)|32296183
ENSG00000123609|ENSG00000140905|(HuRI)|32296183
ENSG00000123609|ENSG00000142661|(HuRI)|32296183
ENSG00000123609|ENSG00000144524|(HuRI)|32296183
ENSG00000123609|ENSG00000152086|(HuRI)|32296183
ENSG00000123609|ENSG00000161277|(HuRI)|32296183
ENSG00000123609|ENSG00000164440|(HuRI)|32296183
ENSG00000123609|ENSG00000174446|(HuRI)|32296183
ENSG00000123609|ENSG00000177238|(HuRI)|32296183
ENSG00000123609|ENSG00000184508|(HuRI)|32296183
ENSG00000123609|ENSG00000185359|(HuRI)|32296183
ENSG00000123609|ENSG00000197568|(HuRI)|32296183
ENSG00000123636|ENSG00000127191|(HuRI)|32296183
ENSG00000123636|ENSG00000129245|(HuRI)|32296183
ENSG00000123636|ENSG00000134897|(HuRI)|32296183
ENSG00000123636|ENSG00000138670|(HuRI)|32296183
ENSG00000123636|ENSG00000147421|(HuRI)|32296183
ENSG00000123636|ENSG00000149089|(HuRI)|32296183
ENSG00000123636|ENSG00000160207|(HuRI)|32296183
ENSG00000123636|ENSG00000167110|(HuRI)|32296183
ENSG00000123636|ENSG00000168385|(HuRI)|32296183
ENSG00000123636|ENSG00000175029|(HuRI)|32296183
ENSG00000123643|ENSG00000184811|(HuRI)|32296183
ENSG00000123685|ENSG00000131721|(HuRI)|32296183
ENSG00000123685|ENSG00000146592|(HuRI)|32296183
ENSG00000123685|ENSG00000172482|(HuRI)|32296183
ENSG00000123685|ENSG00000175197|(HuRI)|32296183
ENSG00000123685|ENSG00000175592|(HuRI)|32296183
ENSG00000123689|ENSG00000129473|(HuRI)|32296183
ENSG00000123689|ENSG00000171552|(HuRI)|32296183
ENSG00000123700|ENSG00000123700|(HuRI)|32296183
ENSG00000123700|ENSG00000137575|(HuRI)|32296183
ENSG00000123700|ENSG00000157551|(HuRI)|32296183
ENSG00000123700|ENSG00000162512|(HuRI)|32296183
ENSG00000123700|ENSG00000169379|(HuRI)|32296183
ENSG00000123700|ENSG00000260458|(HuRI)|32296183
ENSG00000123728|ENSG00000138698|(HuRI)|32296183
ENSG00000123810|ENSG00000125652|(HuRI)|32296183
ENSG00000123810|ENSG00000131475|(HuRI)|32296183
ENSG00000123810|ENSG00000137098|(HuRI)|32296183
ENSG00000123810|ENSG00000149380|(HuRI)|32296183
ENSG00000123810|ENSG00000162148|(HuRI)|32296183
ENSG00000123810|ENSG00000164438|(HuRI)|32296183
ENSG00000123810|ENSG00000166689|(HuRI)|32296183
ENSG00000123810|ENSG00000172053|(HuRI)|32296183
ENSG00000123975|ENSG00000250506|(HuRI)|32296183
ENSG00000123992|ENSG00000123992|(HuRI)|32296183
ENSG00000123992|ENSG00000130830|(HuRI)|32296183
ENSG00000124019|ENSG00000127191|(HuRI)|32296183
ENSG00000124019|ENSG00000130363|(HuRI)|32296183
ENSG00000124019|ENSG00000132938|(HuRI)|32296183
ENSG00000124019|ENSG00000136754|(HuRI)|32296183
ENSG00000124019|ENSG00000141738|(HuRI)|32296183
ENSG00000124019|ENSG00000146830|(HuRI)|32296183
ENSG00000124019|ENSG00000151338|(HuRI)|32296183
ENSG00000124019|ENSG00000154997|(HuRI)|32296183
ENSG00000124019|ENSG00000155890|(HuRI)|32296183
ENSG00000124019|ENSG00000158301|(HuRI)|32296183
ENSG00000124019|ENSG00000160207|(HuRI)|32296183
ENSG00000124019|ENSG00000160999|(HuRI)|32296183
ENSG00000124019|ENSG00000161405|(HuRI)|32296183
ENSG00000124019|ENSG00000164283|(HuRI)|32296183
ENSG00000124019|ENSG00000165113|(HuRI)|32296183
ENSG00000124019|ENSG00000165898|(HuRI)|32296183
ENSG00000124019|ENSG00000166348|(HuRI)|32296183
ENSG00000124019|ENSG00000167110|(HuRI)|32296183
ENSG00000124019|ENSG00000170374|(HuRI)|32296183
ENSG00000124019|ENSG00000170948|(HuRI)|32296183
ENSG00000124019|ENSG00000171206|(HuRI)|32296183
ENSG00000124019|ENSG00000173421|(HuRI)|32296183
ENSG00000124019|ENSG00000183690|(HuRI)|32296183
ENSG00000124019|ENSG00000196391|(HuRI)|32296183
ENSG00000124019|ENSG00000197191|(HuRI)|32296183
ENSG00000124019|ENSG00000198429|(HuRI)|32296183
ENSG00000124019|ENSG00000198908|(HuRI)|32296183
ENSG00000124019|ENSG00000204873|(HuRI)|32296183
ENSG00000124019|ENSG00000214717|(HuRI)|32296183
ENSG00000124019|ENSG00000221852|(HuRI)|32296183
ENSG00000124019|ENSG00000248712|(HuRI)|32296183
ENSG00000124067|ENSG00000180611|(HuRI)|32296183
ENSG00000124067|ENSG00000181284|(HuRI)|32296183
ENSG00000124067|ENSG00000185009|(HuRI)|32296183
ENSG00000124067|ENSG00000186965|(HuRI)|32296183
ENSG00000124067|ENSG00000197191|(HuRI)|32296183
ENSG00000124067|ENSG00000197343|(HuRI)|32296183
ENSG00000124067|ENSG00000221864|(HuRI)|32296183
ENSG00000124074|ENSG00000124159|(HuRI)|32296183
ENSG00000124074|ENSG00000124191|(HuRI)|32296183
ENSG00000124074|ENSG00000124243|(HuRI)|32296183
ENSG00000124074|ENSG00000124664|(HuRI)|32296183
ENSG00000124074|ENSG00000125457|(HuRI)|32296183
ENSG00000124074|ENSG00000125740|(HuRI)|32296183
ENSG00000124074|ENSG00000125826|(HuRI)|32296183
ENSG00000124074|ENSG00000127191|(HuRI)|32296183
ENSG00000124074|ENSG00000127399|(HuRI)|32296183
ENSG00000124074|ENSG00000128596|(HuRI)|32296183
ENSG00000124074|ENSG00000130222|(HuRI)|32296183
ENSG00000124074|ENSG00000130307|(HuRI)|32296183
ENSG00000124074|ENSG00000130818|(HuRI)|32296183
ENSG00000124074|ENSG00000131095|(HuRI)|32296183
ENSG00000124074|ENSG00000132938|(HuRI)|32296183
ENSG00000124074|ENSG00000135363|(HuRI)|32296183
ENSG00000124074|ENSG00000136436|(HuRI)|32296183
ENSG00000124074|ENSG00000136754|(HuRI)|32296183
ENSG00000124074|ENSG00000136878|(HuRI)|32296183
ENSG00000124074|ENSG00000137478|(HuRI)|32296183
ENSG00000124074|ENSG00000138100|(HuRI)|32296183
